estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
ES,24-03-2020,16,2,0,0,2.142857142857143,0.0,15.0,0.0
ES,25-03-2020,19,3,0,0,2.0,0.0,14.0,0.0
ES,26-03-2020,19,0,0,0,1.8571428571428572,0.0,13.0,0.0
ES,27-03-2020,23,4,0,0,2.2857142857142856,0.0,16.0,0.0
ES,28-03-2020,53,29,0,0,5.571428571428571,0.0,39.0,0.0
ES,29-03-2020,60,7,0,0,6.571428571428571,0.0,46.0,0.0
ES,30-03-2020,72,12,0,0,8.142857142857142,0.0,57.0,0.0
ES,31-03-2020,84,12,0,0,9.571428571428571,0.0,67.0,0.0
ES,01-04-2020,96,12,0,0,10.857142857142858,0.0,76.0,0.0
ES,02-04-2020,120,24,1,1,14.285714285714286,0.14285714285714285,100.0,1.0
ES,03-04-2020,139,19,4,3,16.428571428571427,0.5714285714285714,115.0,4.0
ES,04-04-2020,153,14,5,1,14.285714285714286,0.7142857142857143,100.0,5.0
ES,05-04-2020,166,13,6,1,15.142857142857142,0.8571428571428571,106.0,6.0
ES,06-04-2020,194,28,6,0,17.428571428571427,0.8571428571428571,122.0,6.0
ES,07-04-2020,209,15,6,0,17.857142857142858,0.8571428571428571,125.0,6.0
ES,08-04-2020,227,18,6,0,18.714285714285715,0.8571428571428571,131.0,6.0
ES,09-04-2020,273,46,6,0,21.857142857142858,0.7142857142857143,153.0,5.0
ES,10-04-2020,300,27,7,1,23.0,0.42857142857142855,161.0,3.0
ES,11-04-2020,349,49,9,2,28.0,0.5714285714285714,196.0,4.0
ES,12-04-2020,383,34,9,0,31.0,0.42857142857142855,217.0,3.0
ES,13-04-2020,430,47,14,5,33.714285714285715,1.1428571428571428,236.0,8.0
ES,14-04-2020,463,33,17,3,36.285714285714285,1.5714285714285714,254.0,11.0
ES,15-04-2020,557,94,18,1,47.142857142857146,1.7142857142857142,330.0,12.0
ES,16-04-2020,757,200,23,5,69.14285714285714,2.4285714285714284,484.0,17.0
ES,17-04-2020,892,135,26,2,84.57142857142857,2.5714285714285716,592.0,18.0
ES,18-04-2020,1004,112,28,2,93.57142857142857,2.5714285714285716,655.0,18.0
ES,19-04-2020,1112,107,31,2,104.0,2.857142857142857,728.0,20.0
ES,20-04-2020,1166,54,33,2,105.0,2.4285714285714284,735.0,17.0
ES,21-04-2020,1230,64,34,1,109.42857142857143,2.142857142857143,766.0,15.0
ES,22-04-2020,1332,101,35,1,110.42857142857143,2.142857142857143,773.0,15.0
ES,23-04-2020,1363,31,42,6,86.28571428571429,2.2857142857142856,604.0,16.0
ES,24-04-2020,1438,75,44,2,77.71428571428571,2.2857142857142856,544.0,16.0
ES,25-04-2020,1603,164,49,4,85.14285714285714,2.5714285714285716,596.0,18.0
ES,26-04-2020,1714,111,53,4,85.71428571428571,2.857142857142857,600.0,20.0
ES,27-04-2020,1818,104,59,5,92.85714285714286,3.2857142857142856,650.0,23.0
ES,28-04-2020,1969,151,70,11,105.28571428571429,4.714285714285714,737.0,33.0
ES,29-04-2020,2164,194,79,9,118.57142857142857,5.857142857142857,830.0,41.0
ES,30-04-2020,2519,355,87,8,164.85714285714286,6.142857142857143,1154.0,43.0
ES,01-05-2020,2726,207,98,10,183.71428571428572,7.285714285714286,1286.0,51.0
ES,02-05-2020,2966,240,102,4,194.57142857142858,7.285714285714286,1362.0,51.0
ES,03-05-2020,3086,119,114,11,195.71428571428572,8.285714285714286,1370.0,58.0
ES,04-05-2020,3226,140,122,8,200.85714285714286,8.714285714285714,1406.0,61.0
ES,05-05-2020,3402,176,133,11,204.42857142857142,8.714285714285714,1431.0,61.0
ES,06-05-2020,3568,166,145,12,200.42857142857142,9.142857142857142,1403.0,64.0
ES,07-05-2020,3838,270,155,10,188.28571428571428,9.428571428571429,1318.0,66.0
ES,08-05-2020,4242,404,165,10,216.42857142857142,9.428571428571429,1515.0,66.0
ES,09-05-2020,4412,170,172,7,206.42857142857142,9.857142857142858,1445.0,69.0
ES,10-05-2020,4599,187,181,9,216.14285714285714,9.571428571428571,1513.0,67.0
ES,11-05-2020,4819,220,196,15,227.57142857142858,10.571428571428571,1593.0,74.0
ES,12-05-2020,5087,268,212,16,240.71428571428572,11.285714285714286,1685.0,79.0
ES,13-05-2020,5401,314,233,21,261.85714285714283,12.571428571428571,1833.0,88.0
ES,14-05-2020,5813,412,249,16,282.14285714285717,13.428571428571429,1975.0,94.0
ES,15-05-2020,6198,385,260,11,279.42857142857144,13.571428571428571,1956.0,95.0
ES,16-05-2020,6595,397,271,11,311.85714285714283,14.142857142857142,2183.0,99.0
ES,17-05-2020,6744,149,285,14,306.42857142857144,14.857142857142858,2145.0,104.0
ES,18-05-2020,7157,413,302,17,334.0,15.142857142857142,2338.0,106.0
ES,19-05-2020,7693,536,325,23,372.2857142857143,16.142857142857142,2606.0,113.0
ES,20-05-2020,8092,399,341,16,384.42857142857144,15.428571428571429,2691.0,108.0
ES,21-05-2020,8878,786,363,22,437.85714285714283,16.285714285714285,3065.0,114.0
ES,22-05-2020,9520,642,397,34,474.57142857142856,19.571428571428573,3322.0,137.0
ES,23-05-2020,9918,398,417,20,474.7142857142857,20.857142857142858,3323.0,146.0
ES,24-05-2020,10007,89,446,29,466.14285714285717,23.0,3263.0,161.0
ES,25-05-2020,10365,358,465,19,458.2857142857143,23.285714285714285,3208.0,163.0
ES,26-05-2020,10889,524,487,22,456.57142857142856,23.142857142857142,3196.0,162.0
ES,27-05-2020,11484,595,511,24,484.57142857142856,24.285714285714285,3392.0,170.0
ES,28-05-2020,12203,719,538,27,475.0,25.0,3325.0,175.0
ES,29-05-2020,12903,700,560,22,483.2857142857143,23.285714285714285,3383.0,163.0
ES,30-05-2020,13437,534,583,23,502.7142857142857,23.714285714285715,3519.0,166.0
ES,31-05-2020,13690,253,604,21,526.1428571428571,22.571428571428573,3683.0,158.0
ES,01-06-2020,14069,379,614,10,529.1428571428571,21.285714285714285,3704.0,149.0
ES,02-06-2020,15151,1082,664,50,608.8571428571429,25.285714285714285,4262.0,177.0
ES,03-06-2020,16121,970,698,34,662.4285714285714,26.714285714285715,4637.0,187.0
ES,04-06-2020,16894,773,737,39,670.1428571428571,28.428571428571427,4691.0,199.0
ES,05-06-2020,18109,1215,780,43,743.7142857142857,31.428571428571427,5206.0,220.0
ES,06-06-2020,18950,841,806,26,787.5714285714286,31.857142857142858,5513.0,223.0
ES,07-06-2020,19619,669,832,26,847.0,32.57142857142857,5929.0,228.0
ES,08-06-2020,20659,1040,871,39,941.4285714285714,36.714285714285715,6590.0,257.0
ES,09-06-2020,21964,1305,904,33,973.2857142857143,34.285714285714285,6813.0,240.0
ES,10-06-2020,23344,1380,936,32,1031.857142857143,34.0,7223.0,238.0
ES,11-06-2020,24229,885,962,26,1047.857142857143,32.142857142857146,7335.0,225.0
ES,12-06-2020,25257,1028,986,24,1021.1428571428571,29.428571428571427,7148.0,206.0
ES,13-06-2020,25932,675,1022,36,997.4285714285714,30.857142857142858,6982.0,216.0
ES,14-06-2020,26441,509,1054,32,974.5714285714286,31.714285714285715,6822.0,222.0
ES,15-06-2020,27581,1140,1086,32,988.8571428571429,30.714285714285715,6922.0,215.0
ES,16-06-2020,28952,1371,1131,45,998.2857142857143,32.42857142857143,6988.0,227.0
ES,17-06-2020,30441,1489,1169,38,1013.8571428571429,33.285714285714285,7097.0,233.0
ES,18-06-2020,31671,1230,1217,48,1063.142857142857,36.42857142857143,7442.0,255.0
ES,19-06-2020,33142,1471,1265,48,1126.4285714285713,39.857142857142854,7885.0,279.0
ES,20-06-2020,34216,1074,1297,32,1183.4285714285713,39.285714285714285,8284.0,275.0
ES,21-06-2020,34858,642,1326,29,1202.4285714285713,38.857142857142854,8417.0,272.0
ES,22-06-2020,35784,926,1362,36,1171.857142857143,39.42857142857143,8203.0,276.0
ES,23-06-2020,36827,1043,1425,63,1125.0,42.0,7875.0,294.0
ES,24-06-2020,38481,1654,1463,38,1148.5714285714287,42.0,8040.0,294.0
ES,25-06-2020,40246,1765,1490,27,1225.0,39.0,8575.0,273.0
ES,26-06-2020,41652,1406,1507,17,1215.7142857142858,34.57142857142857,8510.0,242.0
ES,27-06-2020,41652,0,1507,0,1062.2857142857142,30.0,7436.0,210.0
ES,28-06-2020,43683,2031,1568,61,1260.7142857142858,34.57142857142857,8825.0,242.0
ES,29-06-2020,45097,1414,1621,53,1330.4285714285713,37.0,9313.0,259.0
ES,30-06-2020,46893,1796,1648,27,1438.0,31.857142857142858,10066.0,223.0
ES,01-07-2020,48821,1928,1693,45,1477.142857142857,32.857142857142854,10340.0,230.0
ES,02-07-2020,50240,1419,1728,35,1427.7142857142858,34.0,9994.0,238.0
ES,03-07-2020,51689,1449,1758,30,1433.857142857143,35.857142857142854,10037.0,251.0
ES,04-07-2020,52823,1134,1781,23,1595.857142857143,39.142857142857146,11171.0,274.0
ES,05-07-2020,53393,570,1804,23,1387.142857142857,33.714285714285715,9710.0,236.0
ES,06-07-2020,54547,1154,1838,34,1350.0,31.0,9450.0,217.0
ES,07-07-2020,56698,2151,1880,42,1400.7142857142858,33.142857142857146,9805.0,232.0
ES,08-07-2020,58537,1839,1911,31,1388.0,31.142857142857142,9716.0,218.0
ES,09-07-2020,60009,1472,1930,19,1395.5714285714287,28.857142857142858,9769.0,202.0
ES,10-07-2020,61356,1347,1967,37,1381.0,29.857142857142858,9667.0,209.0
ES,11-07-2020,62236,880,1984,17,1344.7142857142858,29.0,9413.0,203.0
ES,12-07-2020,62799,563,2003,19,1343.7142857142858,28.428571428571427,9406.0,199.0
ES,13-07-2020,63879,1080,2040,37,1333.142857142857,28.857142857142858,9332.0,202.0
ES,14-07-2020,65213,1334,2082,42,1216.4285714285713,28.857142857142858,8515.0,202.0
ES,15-07-2020,66352,1139,2097,15,1116.4285714285713,26.571428571428573,7815.0,186.0
ES,16-07-2020,68118,1766,2136,39,1158.4285714285713,29.428571428571427,8109.0,206.0
ES,17-07-2020,69461,1343,2174,38,1157.857142857143,29.571428571428573,8105.0,207.0
ES,18-07-2020,70131,670,2202,28,1127.857142857143,31.142857142857142,7895.0,218.0
ES,19-07-2020,70609,478,2222,20,1115.7142857142858,31.285714285714285,7810.0,219.0
ES,20-07-2020,71703,1094,2256,34,1117.7142857142858,30.857142857142858,7824.0,216.0
ES,21-07-2020,72601,898,2280,24,1055.4285714285713,28.285714285714285,7388.0,198.0
ES,22-07-2020,73688,1087,2305,25,1048.0,29.714285714285715,7336.0,208.0
ES,23-07-2020,74608,920,2341,36,927.1428571428571,29.285714285714285,6490.0,205.0
ES,24-07-2020,75854,1246,2373,32,913.2857142857143,28.428571428571427,6393.0,199.0
ES,25-07-2020,76598,744,2386,13,923.8571428571429,26.285714285714285,6467.0,184.0
ES,26-07-2020,77200,602,2411,25,941.5714285714286,27.0,6591.0,189.0
ES,27-07-2020,78037,837,2436,25,904.8571428571429,25.714285714285715,6334.0,180.0
ES,28-07-2020,79464,1427,2463,27,980.4285714285714,26.142857142857142,6863.0,183.0
ES,29-07-2020,80569,1105,2486,23,983.0,25.857142857142858,6881.0,181.0
ES,30-07-2020,81885,1316,2514,28,1039.5714285714287,24.714285714285715,7277.0,173.0
ES,31-07-2020,83292,1407,2545,31,1062.5714285714287,24.571428571428573,7438.0,172.0
ES,01-08-2020,83814,522,2566,21,1030.857142857143,25.714285714285715,7216.0,180.0
ES,02-08-2020,84238,424,2578,12,1005.4285714285714,23.857142857142858,7038.0,167.0
ES,03-08-2020,85215,977,2601,23,1025.4285714285713,23.571428571428573,7178.0,165.0
ES,04-08-2020,86209,994,2628,27,963.5714285714286,23.571428571428573,6745.0,165.0
ES,05-08-2020,87242,1033,2646,18,953.2857142857143,22.857142857142858,6673.0,160.0
ES,06-08-2020,88543,1301,2667,21,951.1428571428571,21.857142857142858,6658.0,153.0
ES,07-08-2020,89923,1380,2698,31,947.2857142857143,21.857142857142858,6631.0,153.0
ES,08-08-2020,91146,1223,2720,22,1047.4285714285713,22.0,7332.0,154.0
ES,09-08-2020,91791,645,2735,15,1079.0,22.428571428571427,7553.0,157.0
ES,10-08-2020,93069,1278,2764,29,1122.0,23.285714285714285,7854.0,163.0
ES,11-08-2020,94476,1407,2783,19,1181.0,22.142857142857142,8267.0,155.0
ES,12-08-2020,95753,1277,2805,22,1215.857142857143,22.714285714285715,8511.0,159.0
ES,13-08-2020,96949,1196,2823,18,1200.857142857143,22.285714285714285,8406.0,156.0
ES,14-08-2020,98106,1157,2849,26,1169.0,21.571428571428573,8183.0,151.0
ES,15-08-2020,98765,659,2864,15,1088.4285714285713,20.571428571428573,7619.0,144.0
ES,16-08-2020,99580,815,2875,11,1112.7142857142858,20.0,7789.0,140.0
ES,17-08-2020,100859,1279,2908,33,1112.857142857143,20.571428571428573,7790.0,144.0
ES,18-08-2020,101874,1015,2938,30,1056.857142857143,22.142857142857142,7398.0,155.0
ES,19-08-2020,103090,1216,2963,25,1048.142857142857,22.571428571428573,7337.0,158.0
ES,20-08-2020,104037,947,2980,17,1012.5714285714286,22.428571428571427,7088.0,157.0
ES,21-08-2020,104911,874,3000,20,972.1428571428571,21.571428571428573,6805.0,151.0
ES,22-08-2020,105613,702,3016,16,978.2857142857143,21.714285714285715,6848.0,152.0
ES,23-08-2020,105892,279,3026,10,901.7142857142857,21.571428571428573,6312.0,151.0
ES,24-08-2020,106493,601,3045,19,804.8571428571429,19.571428571428573,5634.0,137.0
ES,25-08-2020,107191,698,3068,23,759.5714285714286,18.571428571428573,5317.0,130.0
ES,26-08-2020,107909,718,3086,18,688.4285714285714,17.571428571428573,4819.0,123.0
ES,27-08-2020,108662,753,3105,19,660.7142857142857,17.857142857142858,4625.0,125.0
ES,28-08-2020,109493,831,3117,12,654.5714285714286,16.714285714285715,4582.0,117.0
ES,29-08-2020,110025,532,3129,12,630.2857142857143,16.142857142857142,4412.0,113.0
ES,30-08-2020,110351,326,3135,6,637.0,15.571428571428571,4459.0,109.0
ES,31-08-2020,111261,910,3158,23,681.1428571428571,16.142857142857142,4768.0,113.0
ES,01-09-2020,111979,718,3181,23,684.0,16.142857142857142,4788.0,113.0
ES,02-09-2020,112825,846,3204,23,702.2857142857143,16.857142857142858,4916.0,118.0
ES,03-09-2020,113759,934,3221,17,728.1428571428571,16.571428571428573,5097.0,116.0
ES,04-09-2020,114700,941,3235,14,743.8571428571429,16.857142857142858,5207.0,118.0
ES,05-09-2020,115172,472,3242,7,735.2857142857143,16.142857142857142,5147.0,113.0
ES,06-09-2020,115505,333,3256,14,736.2857142857143,17.285714285714285,5154.0,121.0
ES,07-09-2020,115793,288,3268,12,647.4285714285714,15.714285714285714,4532.0,110.0
ES,08-09-2020,116578,785,3286,18,657.0,15.0,4599.0,105.0
ES,09-09-2020,117270,692,3298,12,635.0,13.428571428571429,4445.0,94.0
ES,10-09-2020,118138,868,3314,16,625.5714285714286,13.285714285714286,4379.0,93.0
ES,11-09-2020,118813,675,3332,18,587.5714285714286,13.857142857142858,4113.0,97.0
ES,12-09-2020,119354,541,3338,6,597.4285714285714,13.714285714285714,4182.0,96.0
ES,13-09-2020,119548,194,3346,8,577.5714285714286,12.857142857142858,4043.0,90.0
ES,14-09-2020,120251,703,3359,13,636.8571428571429,13.0,4458.0,91.0
ES,15-09-2020,120916,665,3372,13,619.7142857142857,12.285714285714286,4338.0,86.0
ES,16-09-2020,121708,792,3388,16,634.0,12.857142857142858,4438.0,90.0
ES,17-09-2020,122471,763,3399,11,619.0,12.142857142857142,4333.0,85.0
ES,18-09-2020,123272,801,3404,5,637.0,10.285714285714286,4459.0,72.0
ES,19-09-2020,123720,448,3408,4,623.7142857142857,10.0,4366.0,70.0
ES,20-09-2020,124291,571,3422,14,677.5714285714286,10.857142857142858,4743.0,76.0
ES,21-09-2020,125098,807,3432,10,692.4285714285714,10.428571428571429,4847.0,73.0
ES,22-09-2020,125867,769,3443,11,707.2857142857143,10.142857142857142,4951.0,71.0
ES,23-09-2020,126606,739,3452,9,699.7142857142857,9.142857142857142,4898.0,64.0
ES,24-09-2020,127328,722,3458,6,693.8571428571429,8.428571428571429,4857.0,59.0
ES,25-09-2020,128265,937,3485,27,713.2857142857143,11.571428571428571,4993.0,81.0
ES,26-09-2020,128710,445,3490,5,712.8571428571429,11.714285714285714,4990.0,82.0
ES,27-09-2020,129192,482,3504,14,700.1428571428571,11.714285714285714,4901.0,82.0
ES,28-09-2020,129796,604,3524,20,671.1428571428571,13.142857142857142,4698.0,92.0
ES,29-09-2020,130636,840,3538,14,681.2857142857143,13.571428571428571,4769.0,95.0
ES,30-09-2020,131490,854,3545,7,697.7142857142857,13.285714285714286,4884.0,93.0
ES,01-10-2020,132350,860,3551,6,717.4285714285714,13.285714285714286,5022.0,93.0
ES,02-10-2020,133025,675,3565,14,680.0,11.428571428571429,4760.0,80.0
ES,03-10-2020,133744,719,3572,7,719.1428571428571,11.714285714285714,5034.0,82.0
ES,04-10-2020,134296,552,3580,8,729.1428571428571,10.857142857142858,5104.0,76.0
ES,05-10-2020,134946,650,3594,14,735.7142857142857,10.0,5150.0,70.0
ES,06-10-2020,135850,904,3604,10,744.8571428571429,9.428571428571429,5214.0,66.0
ES,07-10-2020,136590,740,3617,13,728.5714285714286,10.285714285714286,5100.0,72.0
ES,08-10-2020,137330,740,3628,11,711.4285714285714,11.0,4980.0,77.0
ES,09-10-2020,138099,769,3640,12,724.8571428571429,10.714285714285714,5074.0,75.0
ES,10-10-2020,138442,343,3646,6,671.1428571428571,10.571428571428571,4698.0,74.0
ES,11-10-2020,138933,491,3650,4,662.4285714285714,10.0,4637.0,70.0
ES,12-10-2020,139755,822,3659,9,687.0,9.285714285714286,4809.0,65.0
ES,13-10-2020,140629,874,3680,21,682.7142857142857,10.857142857142858,4779.0,76.0
ES,14-10-2020,141462,833,3688,8,696.0,10.142857142857142,4872.0,71.0
ES,15-10-2020,141979,517,3692,4,664.1428571428571,9.142857142857142,4649.0,64.0
ES,16-10-2020,143093,1114,3704,12,713.4285714285714,9.142857142857142,4994.0,64.0
ES,17-10-2020,143918,825,3709,5,782.2857142857143,9.0,5476.0,63.0
ES,18-10-2020,144415,497,3713,4,783.1428571428571,9.0,5482.0,63.0
ES,19-10-2020,145414,999,3728,15,808.4285714285714,9.857142857142858,5659.0,69.0
ES,20-10-2020,146233,819,3740,12,800.5714285714286,8.571428571428571,5604.0,60.0
ES,21-10-2020,147317,1084,3754,14,836.4285714285714,9.428571428571429,5855.0,66.0
ES,22-10-2020,147898,581,3759,5,845.5714285714286,9.571428571428571,5919.0,67.0
ES,23-10-2020,149149,1251,3773,14,865.1428571428571,9.857142857142858,6056.0,69.0
ES,24-10-2020,149654,505,3780,7,819.4285714285714,10.142857142857142,5736.0,71.0
ES,25-10-2020,150300,646,3786,6,840.7142857142857,10.428571428571429,5885.0,73.0
ES,26-10-2020,151185,885,3799,13,824.4285714285714,10.142857142857142,5771.0,71.0
ES,27-10-2020,152143,958,3816,17,844.2857142857143,10.857142857142858,5910.0,76.0
ES,28-10-2020,153004,861,3826,10,812.4285714285714,10.285714285714286,5687.0,72.0
ES,29-10-2020,154003,999,3841,15,872.1428571428571,11.714285714285714,6105.0,82.0
ES,30-10-2020,154679,676,3847,6,790.0,10.571428571428571,5530.0,74.0
ES,31-10-2020,155709,1030,3855,8,865.0,10.714285714285714,6055.0,75.0
ES,01-11-2020,155993,284,3862,7,813.2857142857143,10.857142857142858,5693.0,76.0
ES,02-11-2020,156681,688,3864,2,785.1428571428571,9.285714285714286,5496.0,65.0
ES,03-11-2020,157648,967,3874,10,786.4285714285714,8.285714285714286,5505.0,58.0
ES,04-11-2020,158768,1120,3884,10,823.4285714285714,8.285714285714286,5764.0,58.0
ES,05-11-2020,159813,1045,3896,12,830.0,7.857142857142857,5810.0,55.0
ES,06-11-2020,160890,1077,3910,14,887.2857142857143,9.0,6211.0,63.0
ES,07-11-2020,161208,318,3919,9,785.5714285714286,9.142857142857142,5499.0,64.0
ES,08-11-2020,162417,1209,3926,7,917.7142857142857,9.142857142857142,6424.0,64.0
ES,09-11-2020,163002,585,3938,12,903.0,10.571428571428571,6321.0,74.0
ES,10-11-2020,164518,1516,3951,13,981.4285714285714,11.0,6870.0,77.0
ES,11-11-2020,165578,1060,3968,17,972.8571428571429,12.0,6810.0,84.0
ES,12-11-2020,166853,1275,3980,12,1005.7142857142857,12.0,7040.0,84.0
ES,13-11-2020,168162,1309,3992,12,1038.857142857143,11.714285714285714,7272.0,82.0
ES,14-11-2020,168751,589,3998,6,1077.5714285714287,11.285714285714286,7543.0,79.0
ES,15-11-2020,169928,1177,4009,11,1073.0,11.857142857142858,7511.0,83.0
ES,16-11-2020,171067,1139,4026,17,1152.142857142857,12.571428571428571,8065.0,88.0
ES,17-11-2020,172924,1857,4037,11,1200.857142857143,12.285714285714286,8406.0,86.0
ES,18-11-2020,174144,1220,4058,21,1223.7142857142858,12.857142857142858,8566.0,90.0
ES,19-11-2020,175172,1028,4080,22,1188.4285714285713,14.285714285714286,8319.0,100.0
ES,20-11-2020,176903,1731,4101,21,1248.7142857142858,15.571428571428571,8741.0,109.0
ES,21-11-2020,177486,583,4114,13,1247.857142857143,16.571428571428573,8735.0,116.0
ES,22-11-2020,178109,623,4128,14,1168.7142857142858,17.0,8181.0,119.0
ES,23-11-2020,179397,1288,4148,20,1190.0,17.428571428571427,8330.0,122.0
ES,24-11-2020,181098,1701,4171,23,1167.7142857142858,19.142857142857142,8174.0,134.0
ES,25-11-2020,182743,1645,4185,14,1228.4285714285713,18.142857142857142,8599.0,127.0
ES,26-11-2020,184633,1890,4206,21,1351.5714285714287,18.0,9461.0,126.0
ES,27-11-2020,186418,1785,4222,16,1359.2857142857142,17.285714285714285,9515.0,121.0
ES,28-11-2020,186574,156,4224,2,1298.2857142857142,15.714285714285714,9088.0,110.0
ES,29-11-2020,188929,2355,4252,28,1545.7142857142858,17.714285714285715,10820.0,124.0
ES,30-11-2020,189871,942,4272,20,1496.2857142857142,17.714285714285715,10474.0,124.0
ES,01-12-2020,191798,1927,4295,23,1528.5714285714287,17.714285714285715,10700.0,124.0
ES,02-12-2020,193824,2026,4324,29,1583.0,19.857142857142858,11081.0,139.0
ES,03-12-2020,195255,1431,4347,23,1517.4285714285713,20.142857142857142,10622.0,141.0
ES,04-12-2020,196917,1662,4374,27,1499.857142857143,21.714285714285715,10499.0,152.0
ES,05-12-2020,198690,1773,4384,10,1730.857142857143,22.857142857142858,12116.0,160.0
ES,06-12-2020,200213,1523,4396,12,1612.0,20.571428571428573,11284.0,144.0
ES,07-12-2020,201881,1668,4424,28,1715.7142857142858,21.714285714285715,12010.0,152.0
ES,08-12-2020,204292,2411,4455,31,1784.857142857143,22.857142857142858,12494.0,160.0
ES,09-12-2020,206701,2409,4483,28,1839.5714285714287,22.714285714285715,12877.0,159.0
ES,10-12-2020,208252,1551,4510,27,1856.7142857142858,23.285714285714285,12997.0,163.0
ES,11-12-2020,210584,2332,4544,34,1952.4285714285713,24.285714285714285,13667.0,170.0
ES,12-12-2020,211992,1408,4559,15,1900.2857142857142,25.0,13302.0,175.0
ES,13-12-2020,212304,312,4560,1,1727.2857142857142,23.428571428571427,12091.0,164.0
ES,14-12-2020,213124,820,4571,11,1606.142857142857,21.0,11243.0,147.0
ES,15-12-2020,216714,3590,4612,41,1774.5714285714287,22.428571428571427,12422.0,157.0
ES,16-12-2020,220540,3826,4661,49,1977.0,25.428571428571427,13839.0,178.0
ES,17-12-2020,223028,2488,4693,32,2110.8571428571427,26.142857142857142,14776.0,183.0
ES,18-12-2020,224999,1971,4724,31,2059.285714285714,25.714285714285715,14415.0,180.0
ES,19-12-2020,227245,2246,4747,23,2179.0,26.857142857142858,15253.0,188.0
ES,20-12-2020,228741,1496,4760,13,2348.1428571428573,28.571428571428573,16437.0,200.0
ES,21-12-2020,230280,1539,4795,35,2450.8571428571427,32.0,17156.0,224.0
ES,22-12-2020,232557,2277,4837,42,2263.285714285714,32.142857142857146,15843.0,225.0
ES,23-12-2020,234382,1825,4866,29,1977.4285714285713,29.285714285714285,13842.0,205.0
ES,24-12-2020,236030,1648,4890,24,1857.4285714285713,28.142857142857142,13002.0,197.0
ES,25-12-2020,236956,926,4915,25,1708.142857142857,27.285714285714285,11957.0,191.0
ES,26-12-2020,238377,1421,4926,11,1590.2857142857142,25.571428571428573,11132.0,179.0
ES,27-12-2020,239032,655,4940,14,1470.142857142857,25.714285714285715,10291.0,180.0
ES,28-12-2020,241273,2241,4960,20,1570.4285714285713,23.571428571428573,10993.0,165.0
ES,29-12-2020,244057,2784,5030,70,1642.857142857143,27.571428571428573,11500.0,193.0
ES,30-12-2020,246783,2726,5061,31,1771.5714285714287,27.857142857142858,12401.0,195.0
ES,31-12-2020,248232,1449,5080,19,1743.142857142857,27.142857142857142,12202.0,190.0
ES,01-01-2021,249260,1028,5087,7,1757.7142857142858,24.571428571428573,12304.0,172.0
ES,02-01-2021,250227,967,5113,26,1692.857142857143,26.714285714285715,11850.0,187.0
ES,03-01-2021,251643,1416,5122,9,1801.5714285714287,26.0,12611.0,182.0
ES,04-01-2021,253115,1472,5176,54,1691.7142857142858,30.857142857142858,11842.0,216.0
ES,05-01-2021,255497,2382,5199,23,1634.2857142857142,24.142857142857142,11440.0,169.0
ES,06-01-2021,255907,410,5206,7,1303.4285714285713,20.714285714285715,9124.0,145.0
ES,07-01-2021,258799,2892,5259,53,1509.5714285714287,25.571428571428573,10567.0,179.0
