estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
SP,23-04-2020,16740,826,1345,211,738.8571428571429,70.28571428571429,5172.0,492.0
SP,24-04-2020,17826,1086,1512,167,712.1428571428571,83.42857142857143,4985.0,584.0
SP,25-04-2020,20004,2178,1667,155,872.8571428571429,96.57142857142857,6110.0,676.0
SP,26-04-2020,20715,711,1700,33,921.1428571428571,97.85714285714286,6448.0,685.0
SP,27-04-2020,21696,981,1825,125,1016.5714285714286,112.57142857142857,7116.0,788.0
SP,28-04-2020,24041,2345,2049,224,1236.5714285714287,136.57142857142858,8656.0,956.0
SP,29-04-2020,26158,2117,2247,198,1463.4285714285713,159.0,10244.0,1113.0
SP,30-04-2020,28698,2540,2375,128,1708.2857142857142,147.14285714285714,11958.0,1030.0
SP,01-05-2020,30374,1676,2511,136,1792.5714285714287,142.71428571428572,12548.0,999.0
SP,02-05-2020,31174,800,2586,75,1595.7142857142858,131.28571428571428,11170.0,919.0
SP,03-05-2020,31772,598,2627,41,1579.5714285714287,132.42857142857142,11057.0,927.0
SP,04-05-2020,32187,415,2654,27,1498.7142857142858,118.42857142857143,10491.0,829.0
SP,05-05-2020,34053,1866,2851,197,1430.2857142857142,114.57142857142857,10012.0,802.0
SP,06-05-2020,37853,3800,3045,194,1670.7142857142858,114.0,11695.0,798.0
SP,07-05-2020,39928,2075,3206,161,1604.2857142857142,118.71428571428571,11230.0,831.0
SP,08-05-2020,41830,1902,3416,210,1636.5714285714287,129.28571428571428,11456.0,905.0
SP,09-05-2020,44411,2581,3608,192,1891.0,146.0,13237.0,1022.0
SP,10-05-2020,45444,1033,3709,101,1953.142857142857,154.57142857142858,13672.0,1082.0
SP,11-05-2020,46131,687,3743,34,1992.0,155.57142857142858,13944.0,1089.0
SP,12-05-2020,47719,1588,3949,206,1952.2857142857142,156.85714285714286,13666.0,1098.0
SP,13-05-2020,51097,3378,4118,169,1892.0,153.28571428571428,13244.0,1073.0
SP,14-05-2020,54286,3189,4315,197,2051.1428571428573,158.42857142857142,14358.0,1109.0
SP,15-05-2020,58378,4092,4501,186,2364.0,155.0,16548.0,1085.0
SP,16-05-2020,61183,2805,4688,187,2396.0,154.28571428571428,16772.0,1080.0
SP,17-05-2020,62345,1162,4782,94,2414.4285714285716,153.28571428571428,16901.0,1073.0
SP,18-05-2020,63066,721,4823,41,2419.285714285714,154.28571428571428,16935.0,1080.0
SP,19-05-2020,65995,2929,5147,324,2610.8571428571427,171.14285714285714,18276.0,1198.0
SP,20-05-2020,69859,3864,5363,216,2680.285714285714,177.85714285714286,18762.0,1245.0
SP,21-05-2020,73739,3880,5558,195,2779.0,177.57142857142858,19453.0,1243.0
SP,22-05-2020,76871,3132,5773,215,2641.8571428571427,181.71428571428572,18493.0,1272.0
SP,23-05-2020,80558,3687,6045,272,2767.8571428571427,193.85714285714286,19375.0,1357.0
SP,24-05-2020,82161,1603,6163,118,2830.8571428571427,197.28571428571428,19816.0,1381.0
SP,25-05-2020,83625,1464,6220,57,2937.0,199.57142857142858,20559.0,1397.0
SP,26-05-2020,86017,2392,6423,203,2860.285714285714,182.28571428571428,20022.0,1276.0
SP,27-05-2020,89483,3466,6712,289,2803.4285714285716,192.71428571428572,19624.0,1349.0
SP,28-05-2020,95865,6382,6980,268,3160.8571428571427,203.14285714285714,22126.0,1422.0
SP,29-05-2020,101556,5691,7275,295,3526.4285714285716,214.57142857142858,24685.0,1502.0
SP,30-05-2020,107142,5586,7532,257,3797.714285714286,212.42857142857142,26584.0,1487.0
SP,31-05-2020,109698,2556,7615,83,3933.8571428571427,207.42857142857142,27537.0,1452.0
SP,01-06-2020,111296,1598,7667,52,3953.0,206.71428571428572,27671.0,1447.0
SP,02-06-2020,118295,6999,7994,327,4611.142857142857,224.42857142857142,32278.0,1571.0
SP,03-06-2020,123483,5188,8276,282,4857.142857142857,223.42857142857142,34000.0,1564.0
SP,04-06-2020,129200,5717,8560,284,4762.142857142857,225.71428571428572,33335.0,1580.0
SP,05-06-2020,134565,5365,8842,282,4715.571428571428,223.85714285714286,33009.0,1567.0
SP,06-06-2020,140549,5984,9058,216,4772.428571428572,218.0,33407.0,1526.0
SP,07-06-2020,143073,2524,9145,87,4767.857142857143,218.57142857142858,33375.0,1530.0
SP,08-06-2020,144593,1520,9188,43,4756.714285714285,217.28571428571428,33297.0,1521.0
SP,09-06-2020,150138,5545,9522,334,4549.0,218.28571428571428,31843.0,1528.0
SP,10-06-2020,156316,6178,9862,340,4690.428571428572,226.57142857142858,32833.0,1586.0
SP,11-06-2020,162520,6204,10145,283,4760.0,226.42857142857142,33320.0,1585.0
SP,12-06-2020,167900,5380,10368,223,4762.142857142857,218.0,33335.0,1526.0
SP,13-06-2020,172875,4975,10581,213,4618.0,217.57142857142858,32326.0,1523.0
SP,14-06-2020,178202,5327,10694,113,5018.428571428572,221.28571428571428,35129.0,1549.0
SP,15-06-2020,181460,3258,10767,73,5266.714285714285,225.57142857142858,36867.0,1579.0
SP,16-06-2020,190285,8825,11132,365,5735.285714285715,230.0,40147.0,1610.0
SP,17-06-2020,191517,1232,11521,389,5028.714285714285,237.0,35201.0,1659.0
SP,18-06-2020,192628,1111,11846,325,4301.142857142857,243.0,30108.0,1701.0
SP,19-06-2020,211658,19030,12232,386,6251.142857142857,266.2857142857143,43758.0,1864.0
SP,20-06-2020,215793,4135,12494,262,6131.142857142857,273.2857142857143,42918.0,1913.0
SP,21-06-2020,219185,3392,12588,94,5854.714285714285,270.57142857142856,40983.0,1894.0
SP,22-06-2020,221973,2788,12634,46,5787.571428571428,266.7142857142857,40513.0,1867.0
SP,23-06-2020,229475,7502,13068,434,5598.571428571428,276.57142857142856,39190.0,1936.0
SP,24-06-2020,238822,9347,13352,284,6757.857142857143,261.57142857142856,47305.0,1831.0
SP,25-06-2020,248587,9765,13759,407,7994.142857142857,273.2857142857143,55959.0,1913.0
SP,26-06-2020,258508,9921,13966,207,6692.857142857143,247.71428571428572,46850.0,1734.0
SP,27-06-2020,265581,7073,14263,297,7112.571428571428,252.71428571428572,49788.0,1769.0
SP,28-06-2020,271737,6156,14338,75,7507.428571428572,250.0,52552.0,1750.0
SP,29-06-2020,275145,3408,14398,60,7596.0,252.0,53172.0,1764.0
SP,30-06-2020,281380,6235,14763,365,7415.0,242.14285714285714,51905.0,1695.0
SP,01-07-2020,289935,8555,15030,267,7301.857142857143,239.71428571428572,51113.0,1678.0
SP,02-07-2020,302179,12244,15351,321,7656.0,227.42857142857142,53592.0,1592.0
SP,03-07-2020,310702,8523,15694,343,7456.285714285715,246.85714285714286,52194.0,1728.0
SP,04-07-2020,312530,1828,15996,302,6707.0,247.57142857142858,46949.0,1733.0
SP,05-07-2020,320179,7649,16078,82,6920.285714285715,248.57142857142858,48442.0,1740.0
SP,06-07-2020,323070,2891,16134,56,6846.428571428572,248.0,47925.0,1736.0
SP,07-07-2020,332708,9638,16475,341,7332.571428571428,244.57142857142858,51328.0,1712.0
SP,08-07-2020,341365,8657,16788,313,7347.142857142857,251.14285714285714,51430.0,1758.0
SP,09-07-2020,349715,8350,17118,330,6790.857142857143,252.42857142857142,47536.0,1767.0
SP,10-07-2020,359110,9395,17442,324,6915.428571428572,249.71428571428572,48408.0,1748.0
SP,11-07-2020,366890,7780,17702,260,7765.714285714285,243.71428571428572,54360.0,1706.0
SP,12-07-2020,371997,5107,17848,146,7402.571428571428,252.85714285714286,51818.0,1770.0
SP,13-07-2020,374607,2610,17907,59,7362.428571428572,253.28571428571428,51537.0,1773.0
SP,14-07-2020,386607,12000,18324,417,7699.857142857143,264.14285714285717,53899.0,1849.0
SP,15-07-2020,393176,6569,18640,316,7401.571428571428,264.57142857142856,51811.0,1852.0
SP,16-07-2020,402048,8872,19038,398,7476.142857142857,274.2857142857143,52333.0,1920.0
SP,17-07-2020,407415,5367,19377,339,6900.714285714285,276.42857142857144,48305.0,1935.0
SP,18-07-2020,412027,4612,19647,270,6448.142857142857,277.85714285714283,45137.0,1945.0
SP,19-07-2020,415049,3022,19732,85,6150.285714285715,269.14285714285717,43052.0,1884.0
SP,20-07-2020,416434,1385,19788,56,5975.285714285715,268.7142857142857,41827.0,1881.0
SP,21-07-2020,422669,6235,20171,383,5151.714285714285,263.85714285714283,36062.0,1847.0
SP,22-07-2020,439446,16777,20532,361,6610.0,270.2857142857143,46270.0,1892.0
SP,23-07-2020,452007,12561,20894,362,7137.0,265.14285714285717,49959.0,1856.0
SP,24-07-2020,463218,11211,21206,312,7971.857142857143,261.2857142857143,55803.0,1829.0
SP,25-07-2020,479481,16263,21517,311,9636.285714285714,267.14285714285717,67454.0,1870.0
SP,26-07-2020,483982,4501,21606,89,9847.57142857143,267.7142857142857,68933.0,1874.0
SP,27-07-2020,487654,3672,21676,70,10174.285714285714,269.7142857142857,71220.0,1888.0
SP,28-07-2020,487654,0,21676,0,9283.57142857143,215.0,64985.0,1505.0
SP,29-07-2020,514197,26543,22389,713,10678.714285714286,265.2857142857143,74751.0,1857.0
SP,30-07-2020,529006,14809,22710,321,10999.857142857143,259.42857142857144,76999.0,1816.0
SP,31-07-2020,542304,13298,22997,287,11298.0,255.85714285714286,79086.0,1791.0
SP,01-08-2020,552318,10014,23236,239,10405.285714285714,245.57142857142858,72837.0,1719.0
SP,02-08-2020,558685,6367,23317,81,10671.857142857143,244.42857142857142,74703.0,1711.0
SP,03-08-2020,560218,1533,23365,48,10366.285714285714,241.28571428571428,72564.0,1689.0
SP,04-08-2020,575589,15371,23702,337,12562.142857142857,289.42857142857144,87935.0,2026.0
SP,05-08-2020,585265,9676,24109,407,10152.57142857143,245.71428571428572,71068.0,1720.0
SP,06-08-2020,598670,13405,24448,339,9952.0,248.28571428571428,69664.0,1738.0
SP,07-08-2020,608379,9709,24735,287,9439.285714285714,248.28571428571428,66075.0,1738.0
SP,08-08-2020,621731,13352,25016,281,9916.142857142857,254.28571428571428,69413.0,1780.0
SP,09-08-2020,627126,5395,25114,98,9777.285714285714,256.7142857142857,68441.0,1797.0
SP,10-08-2020,628415,1289,25151,37,9742.42857142857,255.14285714285714,68197.0,1786.0
SP,11-08-2020,639562,11147,25571,420,9139.0,267.0,63973.0,1869.0
SP,12-08-2020,655181,15619,25869,298,9988.0,251.42857142857142,69916.0,1760.0
SP,13-08-2020,674455,19274,26324,455,10826.42857142857,268.0,75785.0,1876.0
SP,14-08-2020,686122,11667,26613,289,11106.142857142857,268.2857142857143,77743.0,1878.0
SP,15-08-2020,697530,11408,26780,167,10828.42857142857,252.0,75799.0,1764.0
SP,16-08-2020,699493,1963,26852,72,10338.142857142857,248.28571428571428,72367.0,1738.0
SP,17-08-2020,702665,3172,26899,47,10607.142857142857,249.71428571428572,74250.0,1748.0
SP,18-08-2020,711530,8865,27315,416,10281.142857142857,249.14285714285714,71968.0,1744.0
SP,19-08-2020,721377,9847,27591,276,9456.57142857143,246.0,66196.0,1722.0
SP,20-08-2020,730828,9451,27905,314,8053.285714285715,225.85714285714286,56373.0,1581.0
SP,21-08-2020,735960,5132,28155,250,7119.714285714285,220.28571428571428,49838.0,1542.0
SP,22-08-2020,749244,13284,28392,237,7387.714285714285,230.28571428571428,51714.0,1612.0
SP,23-08-2020,754129,4885,28467,75,7805.142857142857,230.71428571428572,54636.0,1615.0
SP,24-08-2020,756480,2351,28505,38,7687.857142857143,229.42857142857142,53815.0,1606.0
SP,25-08-2020,765670,9190,28912,407,7734.285714285715,228.14285714285714,54140.0,1597.0
SP,26-08-2020,776135,10465,29194,282,7822.571428571428,229.0,54758.0,1603.0
SP,27-08-2020,784453,8318,29415,221,7660.714285714285,215.71428571428572,53625.0,1510.0
SP,28-08-2020,796209,11756,29694,279,8607.0,219.85714285714286,60249.0,1539.0
SP,29-08-2020,801422,5213,29944,250,7454.0,221.71428571428572,52178.0,1552.0
SP,30-08-2020,803404,1982,29978,34,7039.285714285715,215.85714285714286,49275.0,1511.0
SP,31-08-2020,804342,938,30014,36,6837.428571428572,215.57142857142858,47862.0,1509.0
SP,01-09-2020,814375,10033,30375,361,6957.857142857143,209.0,48705.0,1463.0
SP,02-09-2020,826331,11956,30673,298,7170.857142857143,211.28571428571428,50196.0,1479.0
SP,03-09-2020,837978,11647,30905,232,7646.428571428572,212.85714285714286,53525.0,1490.0
SP,04-09-2020,845016,7038,31091,186,6972.428571428572,199.57142857142858,48807.0,1397.0
SP,05-09-2020,853085,8069,31313,222,7380.428571428572,195.57142857142858,51663.0,1369.0
SP,06-09-2020,855722,2637,31353,40,7474.0,196.42857142857142,52318.0,1375.0
SP,07-09-2020,857330,1608,31377,24,7569.714285714285,194.71428571428572,52988.0,1363.0
SP,08-09-2020,858783,1453,31430,53,6344.0,150.71428571428572,44408.0,1055.0
SP,09-09-2020,866576,7793,31821,391,5749.285714285715,164.0,40245.0,1148.0
SP,10-09-2020,874754,8178,32104,283,5253.714285714285,171.28571428571428,36776.0,1199.0
SP,11-09-2020,882809,8055,32338,234,5399.0,178.14285714285714,37793.0,1247.0
SP,12-09-2020,890690,7881,32567,229,5372.142857142857,179.14285714285714,37605.0,1254.0
SP,13-09-2020,892257,1567,32606,39,5219.285714285715,179.0,36535.0,1253.0
SP,14-09-2020,893349,1092,32642,36,5145.571428571428,180.71428571428572,36019.0,1265.0
SP,15-09-2020,901271,7922,32963,321,6069.714285714285,219.0,42488.0,1533.0
SP,16-09-2020,909428,8157,33253,290,6121.714285714285,204.57142857142858,42852.0,1432.0
SP,17-09-2020,916821,7393,33472,219,6009.571428571428,195.42857142857142,42067.0,1368.0
SP,18-09-2020,924532,7711,33678,206,5960.428571428572,191.42857142857142,41723.0,1340.0
SP,19-09-2020,931673,7141,33927,249,5854.714285714285,194.28571428571428,40983.0,1360.0
SP,20-09-2020,935300,3627,33952,25,6149.0,192.28571428571428,43043.0,1346.0
SP,21-09-2020,937332,2032,33984,32,6283.285714285715,191.71428571428572,43983.0,1342.0
SP,22-09-2020,945422,8090,34266,282,6307.285714285715,186.14285714285714,44151.0,1303.0
SP,23-09-2020,951973,6551,34492,226,6077.857142857143,177.0,42545.0,1239.0
SP,24-09-2020,958240,6267,34677,185,5917.0,172.14285714285714,41419.0,1205.0
SP,25-09-2020,964921,6681,34877,200,5769.857142857143,171.28571428571428,40389.0,1199.0
SP,26-09-2020,970888,5967,35063,186,5602.142857142857,162.28571428571428,39215.0,1136.0
SP,27-09-2020,972237,1349,35108,45,5276.714285714285,165.14285714285714,36937.0,1156.0
SP,28-09-2020,973142,905,35125,17,5115.714285714285,163.0,35810.0,1141.0
SP,29-09-2020,979519,6377,35391,266,4871.0,160.71428571428572,34097.0,1125.0
SP,30-09-2020,985628,6109,35622,231,4807.857142857143,161.42857142857142,33655.0,1130.0
SP,01-10-2020,991725,6097,35804,182,4783.571428571428,161.0,33485.0,1127.0
SP,02-10-2020,997333,5608,35956,152,4630.285714285715,154.14285714285714,32412.0,1079.0
SP,03-10-2020,1003429,6096,36136,180,4648.714285714285,153.28571428571428,32541.0,1073.0
SP,04-10-2020,1003902,473,36178,42,4523.571428571428,152.85714285714286,31665.0,1070.0
SP,05-10-2020,1004579,677,36220,42,4491.0,156.42857142857142,31437.0,1095.0
SP,06-10-2020,1010839,6260,36490,270,4474.285714285715,157.0,31320.0,1099.0
SP,07-10-2020,1016755,5916,36669,179,4446.714285714285,149.57142857142858,31127.0,1047.0
SP,08-10-2020,1022404,5649,36884,215,4382.714285714285,154.28571428571428,30679.0,1080.0
SP,09-10-2020,1028190,5786,37068,184,4408.142857142857,158.85714285714286,30857.0,1112.0
SP,10-10-2020,1034816,6626,37223,155,4483.857142857143,155.28571428571428,31387.0,1087.0
SP,11-10-2020,1037660,2844,37256,33,4822.571428571428,154.0,33758.0,1078.0
SP,12-10-2020,1038344,684,37279,23,4823.571428571428,151.28571428571428,33765.0,1059.0
SP,13-10-2020,1039029,685,37314,35,4027.1428571428573,117.71428571428571,28190.0,824.0
SP,14-10-2020,1045060,6031,37541,227,4043.5714285714284,124.57142857142857,28305.0,872.0
SP,15-10-2020,1051613,6553,37690,149,4172.714285714285,115.14285714285714,29209.0,806.0
SP,16-10-2020,1057240,5627,37870,180,4150.0,114.57142857142857,29050.0,802.0
SP,17-10-2020,1062634,5394,37992,122,3974.0,109.85714285714286,27818.0,769.0
SP,18-10-2020,1063602,968,38020,28,3706.0,109.14285714285714,25942.0,764.0
SP,19-10-2020,1064039,437,38035,15,3670.714285714286,108.0,25695.0,756.0
SP,20-10-2020,1068962,4923,38246,211,4276.142857142857,133.14285714285714,29933.0,932.0
SP,21-10-2020,1073261,4299,38371,125,4028.714285714286,118.57142857142857,28201.0,830.0
SP,22-10-2020,1076939,3678,38482,111,3618.0,113.14285714285714,25326.0,792.0
SP,23-10-2020,1083641,6702,38608,126,3771.5714285714284,105.42857142857143,26401.0,738.0
SP,24-10-2020,1089255,5614,38726,118,3803.0,104.85714285714286,26621.0,734.0
SP,25-10-2020,1091980,2725,38747,21,4054.0,103.85714285714286,28378.0,727.0
SP,26-10-2020,1092843,863,38753,6,4114.857142857143,102.57142857142857,28804.0,718.0
SP,27-10-2020,1098207,5364,38885,132,4177.857142857143,91.28571428571429,29245.0,639.0
SP,28-10-2020,1103582,5375,39007,122,4331.571428571428,90.85714285714286,30321.0,636.0
SP,29-10-2020,1108860,5278,39119,112,4560.142857142857,91.0,31921.0,637.0
SP,30-10-2020,1113788,4928,39255,136,4306.714285714285,92.42857142857143,30147.0,647.0
SP,31-10-2020,1116127,2339,39311,56,3838.8571428571427,83.57142857142857,26872.0,585.0
SP,01-11-2020,1117147,1020,39331,20,3595.285714285714,83.42857142857143,25167.0,584.0
SP,02-11-2020,1117795,648,39346,15,3564.5714285714284,84.71428571428571,24952.0,593.0
SP,03-11-2020,1118544,749,39364,18,2905.285714285714,68.42857142857143,20337.0,479.0
SP,04-11-2020,1123299,4755,39549,185,2816.714285714286,77.42857142857143,19717.0,542.0
SP,05-11-2020,1125936,2637,39717,168,2439.4285714285716,85.42857142857143,17076.0,598.0
SP,06-11-2020,1125936,0,39717,0,1735.4285714285713,66.0,12148.0,462.0
SP,07-11-2020,1125936,0,39717,0,1401.2857142857142,58.0,9809.0,406.0
SP,08-11-2020,1125936,0,39717,0,1255.5714285714287,55.142857142857146,8789.0,386.0
SP,09-11-2020,1125936,0,39717,0,1163.0,53.0,8141.0,371.0
SP,10-11-2020,1125936,0,39717,0,1056.0,50.42857142857143,7392.0,353.0
SP,11-11-2020,1150872,24936,39907,190,3939.0,51.142857142857146,27573.0,358.0
SP,12-11-2020,1156652,5780,40202,295,4388.0,69.28571428571429,30716.0,485.0
SP,13-11-2020,1162782,6130,40202,0,5263.714285714285,69.28571428571429,36846.0,485.0
SP,14-11-2020,1167422,4640,40549,347,5926.571428571428,118.85714285714286,41486.0,832.0
SP,15-11-2020,1168640,1218,40564,15,6100.571428571428,121.0,42704.0,847.0
SP,16-11-2020,1169377,737,40576,12,6205.857142857143,122.71428571428571,43441.0,859.0
SP,17-11-2020,1178075,8698,40749,173,7448.428571428572,147.42857142857142,52139.0,1032.0
SP,18-11-2020,1184496,6421,40927,178,4803.428571428572,145.71428571428572,33624.0,1020.0
SP,19-11-2020,1191290,6794,41074,147,4948.285714285715,124.57142857142857,34638.0,872.0
SP,20-11-2020,1200348,9058,41179,105,5366.571428571428,139.57142857142858,37566.0,977.0
SP,21-11-2020,1205435,5087,41256,77,5430.428571428572,101.0,38013.0,707.0
SP,22-11-2020,1209588,4153,41267,11,5849.714285714285,100.42857142857143,40948.0,703.0
SP,23-11-2020,1210625,1037,41276,9,5892.571428571428,100.0,41248.0,700.0
SP,24-11-2020,1215844,5219,41455,179,5395.571428571428,100.85714285714286,37769.0,706.0
SP,25-11-2020,1224744,8900,41601,146,5749.714285714285,96.28571428571429,40248.0,674.0
SP,26-11-2020,1229267,4523,41773,172,5425.285714285715,99.85714285714286,37977.0,699.0
SP,27-11-2020,1233587,4320,41902,129,4748.428571428572,103.28571428571429,33239.0,723.0
SP,28-11-2020,1238094,4507,42048,146,4665.571428571428,113.14285714285714,32659.0,792.0
SP,29-11-2020,1240473,2379,42076,28,4412.142857142857,115.57142857142857,30885.0,809.0
SP,30-11-2020,1241653,1180,42095,19,4432.571428571428,117.0,31028.0,819.0
SP,01-12-2020,1250590,8937,42290,195,4963.714285714285,119.28571428571429,34746.0,835.0
SP,02-12-2020,1259704,9114,42456,166,4994.285714285715,122.14285714285714,34960.0,855.0
SP,03-12-2020,1267912,8208,42637,181,5520.714285714285,123.42857142857143,38645.0,864.0
SP,04-12-2020,1276149,8237,42788,151,6080.285714285715,126.57142857142857,42562.0,886.0
SP,05-12-2020,1285087,8938,42969,181,6713.285714285715,131.57142857142858,46993.0,921.0
SP,06-12-2020,1287762,2675,43015,46,6755.571428571428,134.14285714285714,47289.0,939.0
SP,07-12-2020,1288878,1116,43040,25,6746.428571428572,135.0,47225.0,945.0
SP,08-12-2020,1296801,7923,43282,242,6601.571428571428,141.71428571428572,46211.0,992.0
SP,09-12-2020,1306585,9784,43461,179,6697.285714285715,143.57142857142858,46881.0,1005.0
SP,10-12-2020,1316371,9786,43661,200,6922.714285714285,146.28571428571428,48459.0,1024.0
SP,11-12-2020,1325162,8791,43802,141,7001.857142857143,144.85714285714286,49013.0,1014.0
SP,12-12-2020,1333763,8601,43971,169,6953.714285714285,143.14285714285714,48676.0,1002.0
SP,13-12-2020,1334703,940,44018,47,6705.857142857143,143.28571428571428,46941.0,1003.0
SP,14-12-2020,1337016,2313,44050,32,6876.857142857143,144.28571428571428,48138.0,1010.0
SP,15-12-2020,1341428,4412,44282,232,6375.285714285715,142.85714285714286,44627.0,1000.0
SP,16-12-2020,1341428,0,44282,0,4977.571428571428,117.28571428571429,34843.0,821.0
SP,17-12-2020,1361731,20303,44681,399,6480.0,145.71428571428572,45360.0,1020.0
SP,18-12-2020,1371653,9922,44878,197,6641.571428571428,153.71428571428572,46491.0,1076.0
SP,19-12-2020,1384100,12447,45029,151,7191.0,151.14285714285714,50337.0,1058.0
SP,20-12-2020,1384100,0,45029,0,7056.714285714285,144.42857142857142,49397.0,1011.0
SP,21-12-2020,1388043,3943,45136,107,7289.571428571428,155.14285714285714,51027.0,1086.0
SP,22-12-2020,1398757,10714,45395,259,8189.857142857143,159.0,57329.0,1113.0
SP,23-12-2020,1409140,10383,45576,181,9673.142857142857,184.85714285714286,67712.0,1294.0
SP,24-12-2020,1418491,9351,45758,182,8108.571428571428,153.85714285714286,56760.0,1077.0
SP,25-12-2020,1422087,3596,45795,37,7204.857142857143,131.0,50434.0,917.0
SP,26-12-2020,1423340,1253,45808,13,5605.714285714285,111.28571428571429,39240.0,779.0
SP,27-12-2020,1426176,2836,45863,55,6010.857142857143,119.14285714285714,42076.0,834.0
